
0	1	-0.0000000145
1	1	0.0000000021
2	1	0.0000000005
3	1	-0.0000000156
4	1	0.0000000027
5	1	0.0000000004
6	1	0.0000000027
7	1	0.0000000004
8	1	0.0000000004
9	1	0.0000000004
10	1	0.0000000004
11	1	-0.0000000161
12	1	0.0000000033
13	1	0.0000000001
14	1	-0.0000000164
15	1	0.0000000037
16	1	-0.0000000001
17	1	-0.0000000159
18	1	-0.0000000158
19	1	-0.0000000158
20	1	-0.0000000158
21	1	0.0000000037
22	1	-0.0000000172
23	1	0.0000000046
24	1	-0.0000000005
25	1	-0.0000000158
26	1	-0.0000000005
27	1	-0.0000000005
28	1	-0.0000000005
29	1	-0.0000000191
30	1	0.0000000064
31	1	-0.0000000019
32	1	-0.0000000202
33	1	-0.0000000209
34	1	-0.0000000193
35	1	0.0000000066
36	1	-0.0000000020
37	1	0.0000000065
38	1	-0.0000000194
39	1	0.0000000067
40	1	-0.0000000021
41	1	-0.0000000021
42	1	-0.0000000195
43	1	0.0000000069
44	1	-0.0000000022
45	1	-0.0000000194
46	1	-0.0000000022
47	1	-0.0000000194
48	1	-0.0000000022
49	1	-0.0000000194
50	1	-0.0000000022
51	1	-0.0000000196
52	1	0.0000000070
53	1	-0.0000000023
54	1	-0.0000000197
55	1	0.0000000071
56	1	-0.0000000024
57	1	-0.0000000198
58	1	0.0000000071
59	1	-0.0000000024
60	1	-0.0000000022
61	1	-0.0000000022
62	1	-0.0000000195
63	1	-0.0000000005
64	1	-0.0000000192
65	1	0.0000000065
66	1	-0.0000000019
67	1	-0.0000000192
68	1	0.0000000065
69	1	-0.0000000192
70	1	0.0000000065
71	1	0.0000000065
72	1	-0.0000000192
73	1	0.0000000065
74	1	-0.0000000019
75	1	-0.0000000019
76	1	-0.0000000193
77	1	0.0000000065
78	1	-0.0000000019
79	1	0.0000000065
80	1	-0.0000000193
81	1	0.0000000065
82	1	-0.0000000019
83	1	-0.0000000193
84	1	-0.0000000193
85	1	-0.0000000193
86	1	0.0000000066
87	1	-0.0000000019
88	1	-0.0000000193
89	1	0.0000000066
90	1	-0.0000000019
91	1	-0.0000000193
92	1	0.0000000066
93	1	-0.0000000019
94	1	-0.0000000193
95	1	0.0000000066
96	1	-0.0000000019
97	1	-0.0000000194
98	1	0.0000000066
99	1	-0.0000000019
100	1	-0.0000000172
101	1	0.0000000047
102	1	-0.0000000006
103	1	-0.0000000173
104	1	0.0000000049
105	1	-0.0000000007
106	1	-0.0000000174
107	1	0.0000000050
108	1	-0.0000000008
109	1	-0.0000000174
110	1	0.0000000050
111	1	-0.0000000008
112	1	-0.0000000174
113	1	0.0000000050
114	1	-0.0000000008
115	1	-0.0000000175
116	1	0.0000000052
117	1	-0.0000000010
118	1	0.0000000052
119	1	0.0000000051
120	1	-0.0000000178
121	1	0.0000000058
122	1	-0.0000000015
123	1	-0.0000000178
124	1	0.0000000058
125	1	-0.0000000015
126	1	-0.0000000180
127	1	0.0000000061
128	1	-0.0000000016
129	1	-0.0000000182
130	1	0.0000000063
131	1	-0.0000000017
132	1	-0.0000000183
133	1	0.0000000066
134	1	-0.0000000019
135	1	-0.0000000184
136	1	0.0000000068
137	1	-0.0000000020
138	1	-0.0000000184
139	1	0.0000000068
140	1	-0.0000000020
141	1	-0.0000000188
142	1	0.0000000059
143	1	-0.0000000015
144	1	-0.0000000188
145	1	-0.0000000189
146	1	-0.0000000189
147	1	-0.0000000189
148	1	-0.0000000188
149	1	0.0000000059
150	1	-0.0000000016
151	1	-0.0000000016
152	1	-0.0000000015
153	1	-0.0000000015
154	1	-0.0000000189
155	1	0.0000000060
156	1	-0.0000000016
157	1	-0.0000000189
158	1	0.0000000060
159	1	-0.0000000016
160	1	-0.0000000190
161	1	0.0000000060
162	1	-0.0000000016
163	1	-0.0000000190
164	1	0.0000000060
165	1	-0.0000000016
166	1	-0.0000000190
167	1	0.0000000060
168	1	-0.0000000016
169	1	-0.0000000191
170	1	0.0000000061
171	1	-0.0000000016
172	1	-0.0000000192
173	1	0.0000000061
174	1	-0.0000000016
175	1	-0.0000000192
176	1	0.0000000061
177	1	-0.0000000016
178	1	-0.0000000016
179	1	-0.0000000016
180	1	-0.0000000189
181	1	0.0000000060
182	1	-0.0000000016
183	1	-0.0000000189
184	1	0.0000000060
185	1	-0.0000000016
186	1	-0.0000000190
187	1	-0.0000000190
188	1	0.0000000060
189	1	-0.0000000016
190	1	0.0000000060
191	1	-0.0000000190
192	1	0.0000000060
193	1	-0.0000000016
194	1	-0.0000000016
195	1	-0.0000000190
196	1	0.0000000060
197	1	-0.0000000016
198	1	-0.0000000190
199	1	-0.0000000190
200	1	0.0000000060
201	1	-0.0000000016
202	1	0.0000000060
203	1	-0.0000000188
204	1	0.0000000059
205	1	-0.0000000015
206	1	-0.0000000188
207	1	0.0000000059
208	1	-0.0000000015
209	1	-0.0000000188
210	1	0.0000000059
211	1	-0.0000000015
212	1	-0.0000000188
213	1	0.0000000059
214	1	-0.0000000015
215	1	-0.0000000189
216	1	0.0000000059
217	1	-0.0000000015
218	1	-0.0000000015
219	1	-0.0000000015
220	1	-0.0000000016
221	1	-0.0000000189
222	1	0.0000000059
223	1	-0.0000000015
224	1	0.0000000059
225	1	0.0000000059
226	1	-0.0000000189
227	1	0.0000000059
228	1	-0.0000000015
229	1	-0.0000000190
230	1	-0.0000000190
231	1	-0.0000000190
232	1	-0.0000000190
233	1	-0.0000000191
234	1	-0.0000000191
235	1	-0.0000000151
236	1	0.0000000022
